Entity,Code,Year,Renewables (% equivalent primary energy)
Finland,FIN,1989,12.690624237060547
Finland,FIN,1990,15.044628143310547
Finland,FIN,1991,16.64373207092285
Finland,FIN,1992,18.367647171020508
Finland,FIN,1993,17.727712631225586
Finland,FIN,1994,15.916638374328613
Finland,FIN,1995,17.851295471191406
Finland,FIN,1996,15.462066650390625
Finland,FIN,1997,17.178953170776367
Finland,FIN,1998,20.30083465576172
Finland,FIN,1999,17.99002456665039
Finland,FIN,2000,19.70283317565918
Finland,FIN,2001,17.71671485900879
Finland,FIN,2002,16.264904022216797
Finland,FIN,2003,14.593681335449219
Finland,FIN,2004,19.509204864501953
Finland,FIN,2005,19.463720321655273
Finland,FIN,2006,17.534887313842773
Finland,FIN,2007,18.869096755981445
Finland,FIN,2008,22.427766799926758
Finland,FIN,2009,19.18045997619629
Finland,FIN,2010,19.64714241027832
Finland,FIN,2011,20.955501556396484
Finland,FIN,2012,24.975452423095703
Finland,FIN,2013,22.647865295410156
Finland,FIN,2014,24.728233337402344
Finland,FIN,2015,28.13772201538086
Finland,FIN,2016,26.586719512939453
Finland,FIN,2017,28.7075138092041
Finland,FIN,2018,28.64155387878418
Finland,FIN,2019,29.214561462402344
Finland,FIN,2020,33.16851043701172
Finland,FIN,2021,34.611289978027344
France,FRA,1965,10.584983825683594
France,FRA,1966,11.60239315032959
France,FRA,1967,9.537199020385742
France,FRA,1968,10.092880249023438
France,FRA,1969,9.634167671203613
France,FRA,1970,9.537435531616211
France,FRA,1971,7.942842483520508
France,FRA,1972,7.446317195892334
France,FRA,1973,6.709061622619629
France,FRA,1974,8.016220092773438
France,FRA,1975,9.053054809570312
France,FRA,1976,6.899677753448486
France,FRA,1977,10.59511947631836
France,FRA,1978,9.109526634216309
France,FRA,1979,8.611678123474121
France,FRA,1980,9.114398002624512
France,FRA,1981,9.551752090454102
France,FRA,1982,9.705157279968262
France,FRA,1983,9.325616836547852
France,FRA,1984,8.554503440856934
France,FRA,1985,7.887791156768799
France,FRA,1986,7.764792442321777
France,FRA,1987,8.58464527130127
France,FRA,1988,9.174312591552734
France,FRA,1989,5.59973669052124
France,FRA,1990,6.2226409912109375
France,FRA,1991,6.26654052734375
France,FRA,1992,7.3992438316345215
France,FRA,1993,6.968883514404297
France,FRA,1994,8.563506126403809
France,FRA,1995,7.8239030838012695
France,FRA,1996,6.882894039154053
France,FRA,1997,6.80388879776001
France,FRA,1998,6.470213890075684
France,FRA,1999,7.3888630867004395
France,FRA,2000,6.744560718536377
France,FRA,2001,7.405366897583008
France,FRA,2002,6.175621032714844
France,FRA,2003,5.96218204498291
France,FRA,2004,5.970314979553223
France,FRA,2005,5.3653340339660645
France,FRA,2006,5.96973180770874
France,FRA,2007,6.638713359832764
France,FRA,2008,7.632267475128174
France,FRA,2009,7.70644998550415
France,FRA,2010,8.220292091369629
France,FRA,2011,7.18551778793335
France,FRA,2012,9.13736343383789
France,FRA,2013,10.459434509277344
France,FRA,2014,10.45927906036377
France,FRA,2015,10.147398948669434
France,FRA,2016,10.97524642944336
France,FRA,2017,10.437264442443848
France,FRA,2018,12.132494926452637
France,FRA,2019,12.384904861450195
France,FRA,2020,14.78874683380127
France,FRA,2021,13.671010971069336
Germany,DEU,1965,1.614503026008606
Germany,DEU,1966,1.7416129112243652
Germany,DEU,1967,1.658253788948059
Germany,DEU,1968,1.5761398077011108
Germany,DEU,1969,1.1857671737670898
Germany,DEU,1970,1.5171291828155518
Germany,DEU,1971,1.179680585861206
Germany,DEU,1972,1.1219959259033203
Germany,DEU,1973,1.2137141227722168
Germany,DEU,1974,1.4188613891601562
Germany,DEU,1975,1.4353294372558594
Germany,DEU,1976,1.1208523511886597
Germany,DEU,1977,1.3967294692993164
Germany,DEU,1978,1.4089610576629639
Germany,DEU,1979,1.3454017639160156
Germany,DEU,1980,1.478190541267395
Germany,DEU,1981,1.5739785432815552
Germany,DEU,1982,1.6178512573242188
Germany,DEU,1983,1.4992613792419434
Germany,DEU,1984,1.43718421459198
Germany,DEU,1985,1.3216147422790527
Germany,DEU,1986,1.4105298519134521
Germany,DEU,1987,1.5094993114471436
Germany,DEU,1988,1.500933289527893
Germany,DEU,1989,1.3991726636886597
Germany,DEU,1990,1.336940050125122
Germany,DEU,1991,1.2709577083587646
Germany,DEU,1992,1.5204551219940186
Germany,DEU,1993,1.583544135093689
Germany,DEU,1994,1.7396334409713745
Germany,DEU,1995,1.8891898393630981
Germany,DEU,1996,1.6823945045471191
Germany,DEU,1997,1.8035167455673218
Germany,DEU,1998,1.9705649614334106
Germany,DEU,1999,2.227585792541504
Germany,DEU,2000,2.8871116638183594
Germany,DEU,2001,2.9411675930023193
Germany,DEU,2002,3.5386319160461426
Germany,DEU,2003,3.6419897079467773
Germany,DEU,2004,4.516597747802734
Germany,DEU,2005,5.208419322967529
Germany,DEU,2006,6.026304721832275
Germany,DEU,2007,7.653833389282227
Germany,DEU,2008,7.817628383636475
Germany,DEU,2009,8.454279899597168
Germany,DEU,2010,8.792469024658203
Germany,DEU,2011,10.566965103149414
Germany,DEU,2012,11.899699211120605
Germany,DEU,2013,12.063335418701172
Germany,DEU,2014,13.278846740722656
Germany,DEU,2015,14.823543548583984
Germany,DEU,2016,14.607312202453613
Germany,DEU,2017,16.196212768554688
Germany,DEU,2018,17.084951400756836
Germany,DEU,2019,18.7683048248291
Germany,DEU,2020,21.122827529907227
Germany,DEU,2021,19.453121185302734
Greece,GRC,1965,2.9926247596740723
Greece,GRC,1966,5.903736591339111
Greece,GRC,1967,5.145407676696777
Greece,GRC,1968,4.080320358276367
Greece,GRC,1969,5.802620887756348
Greece,GRC,1970,6.698559761047363
Greece,GRC,1971,5.656627655029297
Greece,GRC,1972,5.09004545211792
Greece,GRC,1973,3.673645496368408
Greece,GRC,1974,3.9671506881713867
Greece,GRC,1975,3.0048630237579346
Greece,GRC,1976,2.536214590072632
Greece,GRC,1977,2.5015759468078613
Greece,GRC,1978,3.8218631744384766
Greece,GRC,1979,5.1934614181518555
Greece,GRC,1980,5.00654411315918
Greece,GRC,1981,5.126492023468018
Greece,GRC,1982,5.286510467529297
Greece,GRC,1983,3.454516887664795
Greece,GRC,1984,4.046571254730225
Greece,GRC,1985,3.7546212673187256
Greece,GRC,1986,4.321011543273926
Greece,GRC,1987,3.3969619274139404
Greece,GRC,1988,2.738327741622925
Greece,GRC,1989,2.0288121700286865
Greece,GRC,1990,1.8226951360702515
Greece,GRC,1991,3.145860433578491
Greece,GRC,1992,2.2052266597747803
Greece,GRC,1993,2.2926175594329834
Greece,GRC,1994,2.5512795448303223
Greece,GRC,1995,3.3267502784729004
Greece,GRC,1996,3.99127197265625
Greece,GRC,1997,3.4691076278686523
Greece,GRC,1998,3.1588401794433594
Greece,GRC,1999,3.964061975479126
Greece,GRC,2000,3.2847325801849365
Greece,GRC,2001,2.2960410118103027
Greece,GRC,2002,2.7831921577453613
Greece,GRC,2003,4.297642230987549
Greece,GRC,2004,4.291225910186768
Greece,GRC,2005,4.600325584411621
Greece,GRC,2006,5.3219499588012695
Greece,GRC,2007,3.1136858463287354
Greece,GRC,2008,3.98714017868042
Greece,GRC,2009,5.843324661254883
Greece,GRC,2010,7.8245930671691895
Greece,GRC,2011,6.159234046936035
Greece,GRC,2012,8.102893829345703
Greece,GRC,2013,12.095451354980469
Greece,GRC,2014,10.859847068786621
Greece,GRC,2015,13.008344650268555
Greece,GRC,2016,13.225245475769043
Greece,GRC,2017,14.015645027160645
Greece,GRC,2018,13.45522689819336
Greece,GRC,2019,13.694193840026855
Greece,GRC,2020,16.70769691467285
Greece,GRC,2021,19.391674041748047
High-income countries,,1965,7.0047736167907715
High-income countries,,1966,7.061326503753662
High-income countries,,1967,6.95485258102417
High-income countries,,1968,6.709464073181152
High-income countries,,1969,6.583033561706543
High-income countries,,1970,6.415108680725098
High-income countries,,1971,6.513423442840576
High-income countries,,1972,6.468289375305176
High-income countries,,1973,6.141325950622559
High-income countries,,1974,6.831377983093262
High-income countries,,1975,6.992864608764648
High-income countries,,1976,6.38430643081665
High-income countries,,1977,6.274975299835205
High-income countries,,1978,6.541082859039307
High-income countries,,1979,6.61157751083374
High-income countries,,1980,6.7566633224487305
High-income countries,,1981,6.971282005310059
High-income countries,,1982,7.415380954742432
High-income countries,,1983,7.765787124633789
High-income countries,,1984,7.428524494171143
High-income countries,,1985,7.2465434074401855
High-income countries,,1986,7.1533308029174805
High-income countries,,1987,6.957846164703369
High-income countries,,1988,6.729755401611328
High-income countries,,1989,6.522182941436768
High-income countries,,1990,6.737084865570068
High-income countries,,1991,6.785161972045898
High-income countries,,1992,6.676239013671875
High-income countries,,1993,6.915687084197998
High-income countries,,1994,6.6247477531433105
High-income countries,,1995,6.830930709838867
High-income countries,,1996,6.762096405029297
High-income countries,,1997,6.886720657348633
High-income countries,,1998,6.740571022033691
High-income countries,,1999,6.715697765350342
High-income countries,,2000,6.684969902038574
High-income countries,,2001,6.309144020080566
High-income countries,,2002,6.382185935974121
High-income countries,,2003,6.258049488067627
High-income countries,,2004,6.301392078399658
High-income countries,,2005,6.4346723556518555
High-income countries,,2006,6.580688953399658
High-income countries,,2007,6.576807975769043
High-income countries,,2008,6.980789661407471
High-income countries,,2009,7.495962619781494
High-income countries,,2010,7.528609275817871
High-income countries,,2011,8.076886177062988
High-income countries,,2012,8.542008399963379
High-income countries,,2013,8.926264762878418
High-income countries,,2014,9.211321830749512
High-income countries,,2015,9.485086441040039
High-income countries,,2016,9.798735618591309
High-income countries,,2017,10.217156410217285
High-income countries,,2018,10.488906860351562
High-income countries,,2019,10.854963302612305
High-income countries,,2020,12.45789623260498
High-income countries,,2021,12.304637908935547
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0006911575910635293
Hong Kong,HKG,2007,0.0008049689931795001
Hong Kong,HKG,2008,0.0008013577898964286
Hong Kong,HKG,2009,0.0009893063688650727
Hong Kong,HKG,2010,0.04052601754665375
Hong Kong,HKG,2011,0.044920437037944794
Hong Kong,HKG,2012,0.04486449807882309
Hong Kong,HKG,2013,0.03856699541211128
Hong Kong,HKG,2014,0.046603355556726456
Hong Kong,HKG,2015,0.05969972535967827
Hong Kong,HKG,2016,0.0655013769865036
Hong Kong,HKG,2017,0.06267911195755005
Hong Kong,HKG,2018,0.06412574648857117
Hong Kong,HKG,2019,0.07460387051105499
Hong Kong,HKG,2020,0.10073565691709518
Hong Kong,HKG,2021,0.10869896411895752
Hungary,HUN,1965,0.11989385634660721
Hungary,HUN,1966,0.15773732960224152
Hungary,HUN,1967,0.13554126024246216
Hungary,HUN,1968,0.1417907327413559
Hungary,HUN,1969,0.1413314789533615
Hungary,HUN,1970,0.12151648104190826
Hungary,HUN,1971,0.12839199602603912
Hungary,HUN,1972,0.14248806238174438
Hungary,HUN,1973,0.12081838399171829
Hungary,HUN,1974,0.09401585161685944
Hungary,HUN,1975,0.1787005215883255
Hungary,HUN,1976,0.16931989789009094
Hungary,HUN,1977,0.14541946351528168
Hungary,HUN,1978,0.12593117356300354
Hungary,HUN,1979,0.134546160697937
Hungary,HUN,1980,0.10290330648422241
Hungary,HUN,1981,0.15593338012695312
Hungary,HUN,1982,0.1469283103942871
Hungary,HUN,1983,0.1457432061433792
Hungary,HUN,1984,0.16569237411022186
Hungary,HUN,1985,0.1374802589416504
Hungary,HUN,1986,0.1372341364622116
Hungary,HUN,1987,0.14415858685970306
Hungary,HUN,1988,0.1475629210472107
Hungary,HUN,1989,0.14161773025989532
Hungary,HUN,1990,0.17966973781585693
Hungary,HUN,1991,0.21547885239124298
Hungary,HUN,1992,0.2120923548936844
Hungary,HUN,1993,0.21881689131259918
Hungary,HUN,1994,0.21855822205543518
Hungary,HUN,1995,0.23041439056396484
Hungary,HUN,1996,0.2641087770462036
Hungary,HUN,1997,0.28335416316986084
Hungary,HUN,1998,0.22453971207141876
Hungary,HUN,1999,0.25730809569358826
Hungary,HUN,2000,0.2618878483772278
Hungary,HUN,2001,0.2692703604698181
Hungary,HUN,2002,0.24771267175674438
Hungary,HUN,2003,0.35918548703193665
Hungary,HUN,2004,1.0114941596984863
Hungary,HUN,2005,1.910650372505188
Hungary,HUN,2006,1.5408134460449219
Hungary,HUN,2007,1.963713526725769
Hungary,HUN,2008,2.488173246383667
Hungary,HUN,2009,3.308107614517212
Hungary,HUN,2010,3.3563129901885986
Hungary,HUN,2011,3.07369327545166
Hungary,HUN,2012,3.1865038871765137
Hungary,HUN,2013,3.550579071044922
Hungary,HUN,2014,4.012245178222656
Hungary,HUN,2015,3.892845630645752
Hungary,HUN,2016,3.8303542137145996
Hungary,HUN,2017,3.8641884326934814
Hungary,HUN,2018,4.134616374969482
Hungary,HUN,2019,4.945461273193359
Hungary,HUN,2020,5.81624174118042
Hungary,HUN,2021,6.819572925567627
Iceland,ISL,1965,24.983985900878906
Iceland,ISL,1966,23.200014114379883
Iceland,ISL,1967,24.937162399291992
Iceland,ISL,1968,24.370615005493164
Iceland,ISL,1969,30.625391006469727
Iceland,ISL,1970,41.689292907714844
Iceland,ISL,1971,41.70726013183594
Iceland,ISL,1972,42.60580062866211
Iceland,ISL,1973,45.0670166015625
Iceland,ISL,1974,47.44718551635742
Iceland,ISL,1975,48.56276321411133
Iceland,ISL,1976,50.019866943359375
Iceland,ISL,1977,50.60869598388672
Iceland,ISL,1978,50.14910888671875
Iceland,ISL,1979,52.47784423828125
Iceland,ISL,1980,55.954315185546875
Iceland,ISL,1981,56.77239990234375
Iceland,ISL,1982,61.47043228149414
Iceland,ISL,1983,62.74847412109375
Iceland,ISL,1984,62.047271728515625
Iceland,ISL,1985,61.47184371948242
Iceland,ISL,1986,62.14561462402344
Iceland,ISL,1987,61.632625579833984
Iceland,ISL,1988,62.108951568603516
Iceland,ISL,1989,60.840476989746094
Iceland,ISL,1990,60.33362579345703
Iceland,ISL,1991,61.54582977294922
Iceland,ISL,1992,60.99951171875
Iceland,ISL,1993,61.05936050415039
Iceland,ISL,1994,61.054908752441406
Iceland,ISL,1995,61.592952728271484
Iceland,ISL,1996,59.821136474609375
Iceland,ISL,1997,62.260467529296875
Iceland,ISL,1998,64.60302734375
Iceland,ISL,1999,67.37352752685547
Iceland,ISL,2000,67.80518341064453
Iceland,ISL,2001,69.64024353027344
Iceland,ISL,2002,69.75589752197266
Iceland,ISL,2003,69.681640625
Iceland,ISL,2004,68.89617919921875
Iceland,ISL,2005,68.64934539794922
Iceland,ISL,2006,70.91828155517578
Iceland,ISL,2007,74.30168914794922
Iceland,ISL,2008,81.15161895751953
Iceland,ISL,2009,82.50260162353516
Iceland,ISL,2010,83.07627868652344
Iceland,ISL,2011,83.27398681640625
Iceland,ISL,2012,83.54046630859375
Iceland,ISL,2013,83.09185791015625
Iceland,ISL,2014,82.74785614013672
Iceland,ISL,2015,81.8024673461914
Iceland,ISL,2016,79.91397857666016
Iceland,ISL,2017,78.81926727294922
Iceland,ISL,2018,77.96495819091797
Iceland,ISL,2019,80.0971908569336
Iceland,ISL,2020,86.83658599853516
Iceland,ISL,2021,86.8745346069336
India,IND,1965,9.149455070495605
India,IND,1966,9.270711898803711
India,IND,1967,10.058605194091797
India,IND,1968,10.857532501220703
India,IND,1969,10.873967170715332
India,IND,1970,11.784119606018066
India,IND,1971,12.42677116394043
India,IND,1972,11.463116645812988
India,IND,1973,11.957463264465332
India,IND,1974,10.86085319519043
India,IND,1975,12.067704200744629
India,IND,1976,12.036797523498535
India,IND,1977,12.415875434875488
India,IND,1978,14.818278312683105
India,IND,1979,13.540278434753418
India,IND,1980,13.453117370605469
India,IND,1981,12.948171615600586
India,IND,1982,11.035112380981445
India,IND,1983,10.110920906066895
India,IND,1984,10.576085090637207
India,IND,1985,9.670783996582031
India,IND,1986,9.167618751525879
India,IND,1987,8.030695915222168
India,IND,1988,8.229918479919434
India,IND,1989,8.742303848266602
India,IND,1990,8.542831420898438
India,IND,1991,9.029864311218262
India,IND,1992,8.140623092651367
India,IND,1993,8.035937309265137
India,IND,1994,8.66722583770752
India,IND,1995,7.686767578125
India,IND,1996,6.789632797241211
India,IND,1997,6.570899486541748
India,IND,1998,7.3818182945251465
India,IND,1999,7.12459659576416
India,IND,2000,6.376289367675781
India,IND,2001,5.99252462387085
India,IND,2002,5.731832027435303
India,IND,2003,5.624061584472656
India,IND,2004,7.460848808288574
India,IND,2005,6.894316673278809
India,IND,2006,7.706239700317383
India,IND,2007,7.855644702911377
India,IND,2008,7.257065296173096
India,IND,2009,6.473570346832275
India,IND,2010,6.5836710929870605
India,IND,2011,7.5013427734375
India,IND,2012,6.727289199829102
India,IND,2013,7.329665184020996
India,IND,2014,7.344336032867432
India,IND,2015,7.184645652770996
India,IND,2016,7.011397361755371
India,IND,2017,7.511875152587891
India,IND,2018,7.912805557250977
India,IND,2019,8.849618911743164
India,IND,2020,9.730036735534668
India,IND,2021,9.310850143432617
Indonesia,IDN,1965,6.385928153991699
Indonesia,IDN,1966,8.364607810974121
Indonesia,IDN,1967,9.505834579467773
Indonesia,IDN,1968,11.010139465332031
Indonesia,IDN,1969,10.201886177062988
Indonesia,IDN,1970,11.570672035217285
Indonesia,IDN,1971,4.001150131225586
Indonesia,IDN,1972,3.373836040496826
Indonesia,IDN,1973,3.7743794918060303
Indonesia,IDN,1974,3.902294158935547
Indonesia,IDN,1975,3.342118501663208
Indonesia,IDN,1976,1.8672399520874023
Indonesia,IDN,1977,2.347829818725586
Indonesia,IDN,1978,1.49062979221344
Indonesia,IDN,1979,1.4562846422195435
Indonesia,IDN,1980,1.2272299528121948
Indonesia,IDN,1981,1.140681505203247
Indonesia,IDN,1982,1.2204515933990479
Indonesia,IDN,1983,1.7323704957962036
Indonesia,IDN,1984,1.7180938720703125
Indonesia,IDN,1985,1.9808586835861206
Indonesia,IDN,1986,2.986825704574585
Indonesia,IDN,1987,2.9112305641174316
Indonesia,IDN,1988,3.0289969444274902
Indonesia,IDN,1989,3.4081194400787354
Indonesia,IDN,1990,3.731863260269165
Indonesia,IDN,1991,3.812469959259033
Indonesia,IDN,1992,4.408542633056641
Indonesia,IDN,1993,3.847653388977051
Indonesia,IDN,1994,3.521223306655884
Indonesia,IDN,1995,3.5392696857452393
Indonesia,IDN,1996,3.508815288543701
Indonesia,IDN,1997,2.477278470993042
Indonesia,IDN,1998,4.014904499053955
Indonesia,IDN,1999,3.8524580001831055
Indonesia,IDN,2000,3.733640432357788
Indonesia,IDN,2001,4.112386703491211
Indonesia,IDN,2002,3.6838135719299316
Indonesia,IDN,2003,3.2210946083068848
Indonesia,IDN,2004,3.4259636402130127
Indonesia,IDN,2005,3.527426242828369
Indonesia,IDN,2006,3.220308542251587
Indonesia,IDN,2007,3.370551109313965
Indonesia,IDN,2008,3.5865321159362793
Indonesia,IDN,2009,3.6551740169525146
Indonesia,IDN,2010,4.326220989227295
Indonesia,IDN,2011,3.3885977268218994
Indonesia,IDN,2012,3.4713633060455322
Indonesia,IDN,2013,4.33060359954834
Indonesia,IDN,2014,4.47863245010376
Indonesia,IDN,2015,3.7929575443267822
Indonesia,IDN,2016,5.479020118713379
Indonesia,IDN,2017,5.283773899078369
Indonesia,IDN,2018,7.393457889556885
Indonesia,IDN,2019,7.870308876037598
Indonesia,IDN,2020,9.860146522521973
Indonesia,IDN,2021,10.385714530944824
Iran,IRN,1965,5.225076198577881
Iran,IRN,1966,5.151486396789551
Iran,IRN,1967,5.041223049163818
Iran,IRN,1968,4.931734085083008
Iran,IRN,1969,4.837111473083496
Iran,IRN,1970,4.4152984619140625
Iran,IRN,1971,4.332554340362549
Iran,IRN,1972,5.018947601318359
Iran,IRN,1973,3.557704448699951
Iran,IRN,1974,3.455620527267456
Iran,IRN,1975,3.1140482425689697
Iran,IRN,1976,3.0952491760253906
Iran,IRN,1977,2.825014591217041
Iran,IRN,1978,4.526003360748291
Iran,IRN,1979,3.6342711448669434
Iran,IRN,1980,4.064725875854492
Iran,IRN,1981,4.421916484832764
Iran,IRN,1982,4.111237049102783
Iran,IRN,1983,3.38846492767334
Iran,IRN,1984,2.9317567348480225
Iran,IRN,1985,2.7088303565979004
Iran,IRN,1986,3.4556095600128174
Iran,IRN,1987,3.5734786987304688
Iran,IRN,1988,3.696800470352173
Iran,IRN,1989,2.7610442638397217
Iran,IRN,1990,2.6902496814727783
Iran,IRN,1991,1.8835831880569458
Iran,IRN,1992,2.795917510986328
Iran,IRN,1993,3.4577884674072266
Iran,IRN,1994,2.0214617252349854
Iran,IRN,1995,2.326306104660034
Iran,IRN,1996,2.2645998001098633
Iran,IRN,1997,1.4810699224472046
Iran,IRN,1998,1.7921339273452759
Iran,IRN,1999,1.1498689651489258
Iran,IRN,2000,0.808289110660553
Iran,IRN,2001,0.8181908130645752
Iran,IRN,2002,1.4433478116989136
Iran,IRN,2003,1.6837654113769531
Iran,IRN,2004,1.884332299232483
Iran,IRN,2005,2.142638683319092
Iran,IRN,2006,2.5007379055023193
Iran,IRN,2007,2.2706358432769775
Iran,IRN,2008,0.9235934615135193
Iran,IRN,2009,0.8136967420578003
Iran,IRN,2010,1.1950724124908447
Iran,IRN,2011,1.1898080110549927
Iran,IRN,2012,1.3722978830337524
Iran,IRN,2013,1.525709867477417
Iran,IRN,2014,1.4402105808258057
Iran,IRN,2015,1.3088065385818481
Iran,IRN,2016,1.4465060234069824
Iran,IRN,2017,1.5620874166488647
Iran,IRN,2018,0.9227302074432373
Iran,IRN,2019,2.836829900741577
Iran,IRN,2020,1.9643505811691284
Iran,IRN,2021,1.2903937101364136
Iraq,IRQ,1965,0.9088937044143677
Iraq,IRQ,1966,1.0816304683685303
Iraq,IRQ,1967,1.2241523265838623
Iraq,IRQ,1968,1.3923404216766357
Iraq,IRQ,1969,1.3289313316345215
Iraq,IRQ,1970,1.301562786102295
Iraq,IRQ,1971,1.3798673152923584
Iraq,IRQ,1972,1.1780089139938354
Iraq,IRQ,1973,1.737240195274353
Iraq,IRQ,1974,2.446626663208008
Iraq,IRQ,1975,2.579850673675537
Iraq,IRQ,1976,2.0427801609039307
Iraq,IRQ,1977,2.406090497970581
Iraq,IRQ,1978,3.056793212890625
Iraq,IRQ,1979,3.5280182361602783
Iraq,IRQ,1980,2.01292085647583
Iraq,IRQ,1981,1.9036805629730225
Iraq,IRQ,1982,1.8080083131790161
Iraq,IRQ,1983,1.5740337371826172
Iraq,IRQ,1984,1.4442424774169922
Iraq,IRQ,1985,1.2590632438659668
Iraq,IRQ,1986,1.07521390914917
Iraq,IRQ,1987,3.949446678161621
Iraq,IRQ,1988,3.4105722904205322
Iraq,IRQ,1989,3.0038673877716064
Iraq,IRQ,1990,5.7843523025512695
Iraq,IRQ,1991,4.28729248046875
Iraq,IRQ,1992,6.584853172302246
Iraq,IRQ,1993,5.8610520362854
Iraq,IRQ,1994,5.243114471435547
Iraq,IRQ,1995,5.992914199829102
Iraq,IRQ,1996,5.454255104064941
Iraq,IRQ,1997,4.675354957580566
Iraq,IRQ,1998,5.8698039054870605
Iraq,IRQ,1999,4.700111389160156
Iraq,IRQ,2000,2.9294536113739014
Iraq,IRQ,2001,3.016484260559082
Iraq,IRQ,2002,3.8850464820861816
Iraq,IRQ,2003,4.535982608795166
Iraq,IRQ,2004,5.081915855407715
Iraq,IRQ,2005,4.544925212860107
Iraq,IRQ,2006,4.73859977722168
Iraq,IRQ,2007,4.272894382476807
Iraq,IRQ,2008,2.381868362426758
Iraq,IRQ,2009,2.32802677154541
Iraq,IRQ,2010,2.637557029724121
Iraq,IRQ,2011,2.3962152004241943
Iraq,IRQ,2012,2.823270320892334
Iraq,IRQ,2013,2.6760001182556152
Iraq,IRQ,2014,1.738718867301941
Iraq,IRQ,2015,1.610298991203308
Iraq,IRQ,2016,1.836539387702942
Iraq,IRQ,2017,1.125345230102539
Iraq,IRQ,2018,0.9119535088539124
Iraq,IRQ,2019,2.2772881984710693
Iraq,IRQ,2020,1.6468850374221802
Iraq,IRQ,2021,1.5024909973144531
Ireland,IRL,1965,4.116825580596924
Ireland,IRL,1966,3.3116633892059326
Ireland,IRL,1967,2.887803792953491
Ireland,IRL,1968,2.3684356212615967
Ireland,IRL,1969,1.7883479595184326
Ireland,IRL,1970,3.130312919616699
Ireland,IRL,1971,1.7471479177474976
Ireland,IRL,1972,2.4408469200134277
Ireland,IRL,1973,2.1648736000061035
Ireland,IRL,1974,2.6304750442504883
Ireland,IRL,1975,1.8612477779388428
Ireland,IRL,1976,2.0663716793060303
Ireland,IRL,1977,2.432969093322754
Ireland,IRL,1978,2.1924867630004883
Ireland,IRL,1979,2.35259747505188
Ireland,IRL,1980,2.465599775314331
Ireland,IRL,1981,2.597018241882324
Ireland,IRL,1982,2.439051628112793
Ireland,IRL,1983,2.4031906127929688
Ireland,IRL,1984,2.139005184173584
Ireland,IRL,1985,2.487560510635376
Ireland,IRL,1986,2.52718448638916
Ireland,IRL,1987,1.8662728071212769
Ireland,IRL,1988,2.3837883472442627
Ireland,IRL,1989,1.8510284423828125
Ireland,IRL,1990,1.7610795497894287
Ireland,IRL,1991,1.8195366859436035
Ireland,IRL,1992,1.990980863571167
Ireland,IRL,1993,1.849105954170227
Ireland,IRL,1994,2.141103982925415
Ireland,IRL,1995,1.6306569576263428
Ireland,IRL,1996,1.6184037923812866
Ireland,IRL,1997,1.6524463891983032
Ireland,IRL,1998,2.216397523880005
Ireland,IRL,1999,2.0142810344696045
Ireland,IRL,2000,2.0416548252105713
Ireland,IRL,2001,1.6617000102996826
Ireland,IRL,2002,2.2286500930786133
Ireland,IRL,2003,1.8775273561477661
Ireland,IRL,2004,2.2567780017852783
Ireland,IRL,2005,2.8846499919891357
Ireland,IRL,2006,3.701901912689209
Ireland,IRL,2007,4.042658805847168
Ireland,IRL,2008,5.1767683029174805
Ireland,IRL,2009,6.452940464019775
Ireland,IRL,2010,5.853092670440674
Ireland,IRL,2011,8.820140838623047
Ireland,IRL,2012,8.67947769165039
Ireland,IRL,2013,9.44134521484375
Ireland,IRL,2014,10.700230598449707
Ireland,IRL,2015,12.265226364135742
Ireland,IRL,2016,11.269350051879883
Ireland,IRL,2017,13.157301902770996
Ireland,IRL,2018,14.717062950134277
Ireland,IRL,2019,16.911176681518555
Ireland,IRL,2020,20.549842834472656
Ireland,IRL,2021,17.581884384155273
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
